,image_filename,flower_type,dominant_colors,Linalool,Geraniol,Citronellol
330,daisy/4144275653_7c02d47d9b.jpg,daisy,white,0.06,0.14,0.36
331,daisy/8120563761_ed5620664f_m.jpg,daisy,white,0.06,0.33,0.47
332,daisy/9310226774_d1b8f5d9c9.jpg,daisy,white,0.09,0.12,0.45
333,daisy/3533954656_79156c8473.jpg,daisy,white,0.07,0.4,0.49
334,daisy/7568630428_8cf0fc16ff_n.jpg,daisy,white,0.09,0.27,0.24
335,daisy/2488902131_3417698611_n.jpg,daisy,white,0.1,0.13,0.43
336,daisy/4333085242_bbeb3e2841_m.jpg,daisy,white,0.09,0.44,0.48
337,daisy/23095658544_7226386954_n.jpg,daisy,white,0.07,0.25,0.41
338,daisy/18023717391_e2c9089e10.jpg,daisy,white,0.08,0.27,0.18
339,daisy/4301689054_20519e5b68.jpg,daisy,white,0.07,0.33,0.18
340,daisy/19177263840_6a316ea639.jpg,daisy,white,0.07,0.35,0.45
341,daisy/7335886184_d06a83f640.jpg,daisy,white,0.1,0.46,0.21
342,daisy/5997702776_c7bc37aa6b_n.jpg,daisy,white,0.09,0.4,0.1
343,daisy/19019544592_b64469bf84_n.jpg,daisy,white,0.06,0.43,0.44
344,daisy/18203367608_07a04e98a4_n.jpg,daisy,white,0.05,0.28,0.49
345,daisy/20773528301_008fcbc5a1_n.jpg,daisy,white,0.09,0.18,0.16
346,daisy/2617111535_54c2ac8462.jpg,daisy,white,0.08,0.25,0.25
347,daisy/8681746439_d6beeefbf9.jpg,daisy,white,0.05,0.43,0.5
348,daisy/4923279674_e7f8e70794_n.jpg,daisy,white,0.09,0.19,0.12
349,daisy/6978826370_7b9aa7c7d5.jpg,daisy,white,0.09,0.32,0.2
350,daisy/10466558316_a7198b87e2.jpg,daisy,white,0.06,0.27,0.35
351,daisy/3326037909_b5ae370722_n.jpg,daisy,white,0.08,0.42,0.16
352,daisy/3900172983_9312fdf39c_n.jpg,daisy,white,0.05,0.21,0.45
353,daisy/9595857626_979c45e5bf_n.jpg,daisy,white,0.08,0.33,0.23
354,daisy/14591326135_930703dbed_m.jpg,daisy,white,0.06,0.31,0.15
355,daisy/8619103877_d8c82c5f34_n.jpg,daisy,white,0.1,0.36,0.33
356,daisy/11023277956_8980d53169_m.jpg,daisy,white,0.05,0.25,0.31
357,daisy/9094631844_1a6abca29e.jpg,daisy,white,0.05,0.41,0.12
358,daisy/6207492986_0ff91f3296.jpg,daisy,white,0.08,0.23,0.18
359,daisy/5714327423_50af0cffe9.jpg,daisy,white,0.1,0.21,0.37
360,daisy/5435522104_1d6a61b431_n.jpg,daisy,white,0.07,0.21,0.19
361,daisy/4890424315_6a59696357_n.jpg,daisy,white,0.07,0.14,0.13
362,daisy/5700781400_65761f3fce.jpg,daisy,white,0.08,0.3,0.18
363,daisy/18354545086_693ea7bc2a.jpg,daisy,white,0.09,0.32,0.44
364,daisy/14402451388_56545a374a_n.jpg,daisy,white,0.08,0.38,0.4
365,daisy/10391248763_1d16681106_n.jpg,daisy,white,0.05,0.12,0.18
366,daisy/5739768868_9f982684f9_n.jpg,daisy,white,0.1,0.46,0.21
367,daisy/22873310415_3a5674ec10_m.jpg,daisy,white,0.09,0.24,0.45
368,daisy/14551098743_2842e7a004_n.jpg,daisy,white,0.09,0.47,0.2
369,daisy/5623010186_796ca8d29a.jpg,daisy,white,0.05,0.39,0.32
370,daisy/5881907044_92a85a05c8_n.jpg,daisy,white,0.06,0.25,0.38
371,daisy/6210664514_f1d211217a.jpg,daisy,white,0.09,0.49,0.23
372,daisy/5014137563_d03eb0ed75_n.jpg,daisy,white,0.07,0.21,0.43
373,daisy/7924174040_444d5bbb8a.jpg,daisy,white,0.1,0.13,0.43
374,daisy/2481823240_eab0d86921.jpg,daisy,white,0.06,0.12,0.31
375,daisy/7669550908_bc5a11276f_n.jpg,daisy,white,0.07,0.33,0.35
376,daisy/7227973870_806d9d3e42_n.jpg,daisy,white,0.06,0.25,0.27
377,daisy/18711159980_11d3bd5042.jpg,daisy,white,0.07,0.37,0.32
378,daisy/6529588249_d9cbe68aab_n.jpg,daisy,white,0.07,0.25,0.23
379,daisy/5795159787_ebb51a5e75.jpg,daisy,white,0.07,0.16,0.32
380,daisy/3084924076_4d5c5711af_m.jpg,daisy,white,0.06,0.45,0.22
381,daisy/8709110478_60d12efcd4_n.jpg,daisy,white,0.09,0.23,0.47
382,daisy/8709535323_a6bea3e43f.jpg,daisy,white,0.09,0.21,0.17
383,daisy/14245834619_153624f836.jpg,daisy,white,0.09,0.23,0.36
384,daisy/3640845041_80a92c4205_n.jpg,daisy,white,0.05,0.19,0.33
385,daisy/2642408410_61545fdc83_n.jpg,daisy,white,0.1,0.46,0.12
386,daisy/8021540573_c56cf9070d_n.jpg,daisy,white,0.07,0.31,0.11
387,daisy/14399435971_ea5868c792.jpg,daisy,white,0.05,0.43,0.22
388,daisy/14264136211_9531fbc144.jpg,daisy,white,0.09,0.29,0.28
389,daisy/6884975451_c74f445d69_m.jpg,daisy,white,0.07,0.37,0.49
390,daisy/7288989324_c25d9febbf.jpg,daisy,white,0.08,0.38,0.35
391,daisy/5058708968_8bdcd29e63_n.jpg,daisy,white,0.1,0.34,0.42
392,daisy/10437754174_22ec990b77_m.jpg,daisy,white,0.07,0.1,0.25
393,daisy/2599662355_7782218c83.jpg,daisy,white,0.1,0.36,0.43
394,daisy/2573240560_ff7ffdd449.jpg,daisy,white,0.08,0.31,0.14
395,daisy/11023214096_b5b39fab08.jpg,daisy,white,0.08,0.26,0.38
396,daisy/5561775629_a2b709b3a4_n.jpg,daisy,white,0.06,0.13,0.29
397,daisy/4432271543_01c56ca3a9.jpg,daisy,white,0.06,0.29,0.43
398,daisy/8710109684_e2c5ef6aeb_n.jpg,daisy,white,0.08,0.2,0.44
399,daisy/5722473541_ffac1ae67e_n.jpg,daisy,white,0.09,0.23,0.16
400,daisy/14621687774_ec52811acd_n.jpg,daisy,white,0.05,0.34,0.48
401,daisy/6089825811_80f253fbe1.jpg,daisy,white,0.06,0.28,0.25
402,daisy/15760811380_4d686c892b_n.jpg,daisy,white,0.1,0.47,0.13
403,daisy/4646886118_b5c5ceaf6d_n.jpg,daisy,white,0.06,0.12,0.44
404,daisy/14167534527_781ceb1b7a_n.jpg,daisy,white,0.08,0.48,0.49
405,daisy/9467543719_c4800becbb_m.jpg,daisy,white,0.05,0.2,0.2
406,daisy/2649404904_b7a91991bb_n.jpg,daisy,white,0.08,0.12,0.28
407,daisy/8008258043_5457dd254b_n.jpg,daisy,white,0.1,0.41,0.44
408,daisy/9146733107_98b15d3892_m.jpg,daisy,white,0.05,0.29,0.18
409,daisy/4613992315_143ccc2a10_m.jpg,daisy,white,0.06,0.41,0.18
410,daisy/2612704455_efce1c2144_m.jpg,daisy,white,0.09,0.43,0.48
411,daisy/4694734757_5c563d38dd_n.jpg,daisy,white,0.05,0.3,0.26
412,daisy/4851353993_2cbbbd1040_n.jpg,daisy,white,0.07,0.42,0.44
413,daisy/10555826524_423eb8bf71_n.jpg,daisy,white,0.07,0.43,0.37
414,daisy/8742143296_fed9fa007c.jpg,daisy,white,0.06,0.3,0.49
415,daisy/2509545845_99e79cb8a2_n.jpg,daisy,white,0.08,0.42,0.34
416,daisy/5869147563_66fb88119d.jpg,daisy,white,0.06,0.24,0.13
417,daisy/18400014056_2e4c601ed5.jpg,daisy,white,0.08,0.37,0.42
418,daisy/9611923744_013b29e4da_n.jpg,daisy,white,0.09,0.5,0.37
419,daisy/6299910262_336309ffa5_n.jpg,daisy,white,0.05,0.14,0.16
420,daisy/10172379554_b296050f82_n.jpg,daisy,white,0.05,0.23,0.42
421,daisy/16161045294_70c76ce846_n.jpg,daisy,white,0.1,0.38,0.34
422,daisy/14485782498_fb342ec301.jpg,daisy,white,0.05,0.29,0.2
423,daisy/3962240986_0661edc43a_n.jpg,daisy,white,0.1,0.48,0.12
424,daisy/13583238844_573df2de8e_m.jpg,daisy,white,0.07,0.27,0.21
425,daisy/16121105382_b96251e506_m.jpg,daisy,white,0.06,0.38,0.44
426,daisy/8938566373_d129e7af75.jpg,daisy,white,0.1,0.12,0.41
427,daisy/11891885265_ccefec7284_n.jpg,daisy,white,0.06,0.28,0.41
428,daisy/9299302012_958c70564c_n.jpg,daisy,white,0.08,0.38,0.38
429,daisy/20182559506_40a112f762.jpg,daisy,white,0.07,0.44,0.38
430,daisy/5586977262_6b24412805_n.jpg,daisy,white,0.07,0.21,0.12
431,daisy/3494265422_9dba8f2191_n.jpg,daisy,white,0.05,0.35,0.48
432,daisy/8694909523_3ca25d449d_n.jpg,daisy,white,0.06,0.18,0.46
433,daisy/5948835387_5a98d39eff_m.jpg,daisy,white,0.07,0.38,0.39
434,daisy/5884807222_22f5326ba8_m.jpg,daisy,white,0.06,0.19,0.16
435,daisy/14613443462_d4ed356201.jpg,daisy,white,0.08,0.28,0.15
436,daisy/5874818796_3efbb8769d.jpg,daisy,white,0.07,0.18,0.28
437,daisy/3703643767_dee82cdef9_n.jpg,daisy,white,0.05,0.12,0.15
438,daisy/20685027271_0e7306e7c1_n.jpg,daisy,white,0.08,0.13,0.31
439,daisy/8983779970_9d3a6a3bf2_n.jpg,daisy,white,0.08,0.3,0.12
440,daisy/5693459303_e61d9a9533.jpg,daisy,white,0.09,0.36,0.31
441,daisy/3628485766_4ff937954a_n.jpg,daisy,white,0.09,0.37,0.21
442,daisy/2538504987_fe524b92a8_n.jpg,daisy,white,0.08,0.48,0.48
443,daisy/4820415253_15bc3b6833_n.jpg,daisy,white,0.1,0.28,0.1
444,daisy/4581199679_867652c3f1_n.jpg,daisy,white,0.05,0.28,0.28
445,daisy/13901930939_a7733c03f0_n.jpg,daisy,white,0.05,0.29,0.17
446,daisy/12891819633_e4c82b51e8.jpg,daisy,white,0.09,0.5,0.17
447,daisy/3310644753_5607eb96a4_m.jpg,daisy,white,0.06,0.44,0.22
448,daisy/3506866918_61dd5fc53b_n.jpg,daisy,white,0.06,0.29,0.45
449,daisy/9346508462_f0af3163f4.jpg,daisy,white,0.06,0.17,0.42
450,daisy/4666648087_b10f376f19.jpg,daisy,white,0.05,0.22,0.14
451,daisy/9286947622_4822f4fc21.jpg,daisy,white,0.09,0.43,0.5
452,daisy/19865728236_a62f8f445b_n.jpg,daisy,white,0.09,0.36,0.32
453,daisy/6208851904_9d916ebb32_n.jpg,daisy,white,0.09,0.45,0.15
454,daisy/6776075110_1ea7a09dd4_n.jpg,daisy,white,0.08,0.37,0.23
455,daisy/8094774544_35465c1c64.jpg,daisy,white,0.07,0.25,0.14
456,daisy/2551708158_1f10e81e11.jpg,daisy,white,0.09,0.48,0.25
457,daisy/14272874304_47c0a46f5a.jpg,daisy,white,0.1,0.4,0.26
458,daisy/7358085448_b317d11cd5.jpg,daisy,white,0.08,0.33,0.23
459,daisy/2513618768_ff7c004796_m.jpg,daisy,white,0.09,0.43,0.17
460,daisy/4065883015_4bb6010cb7_n.jpg,daisy,white,0.1,0.49,0.44
461,daisy/17027891179_3edc08f4f6.jpg,daisy,white,0.07,0.42,0.22
462,daisy/11124324295_503f3a0804.jpg,daisy,white,0.06,0.41,0.42
463,daisy/3546455114_cd2dea5e02.jpg,daisy,white,0.09,0.15,0.14
464,daisy/2641979584_2b21c3fe29_m.jpg,daisy,white,0.09,0.23,0.23
465,daisy/18582579815_4c6637e9ff_m.jpg,daisy,white,0.07,0.49,0.38
466,daisy/16819071290_471d99e166_m.jpg,daisy,white,0.07,0.26,0.4
467,daisy/14921511479_7b0a647795.jpg,daisy,white,0.07,0.41,0.13
468,daisy/5944315415_2be8abeb2f_m.jpg,daisy,white,0.09,0.14,0.33
469,daisy/14421389519_d5fd353eb4.jpg,daisy,white,0.06,0.22,0.28
470,daisy/3750771898_cfd50090ba_n.jpg,daisy,white,0.07,0.16,0.4
471,daisy/7199968650_72afc16d31_m.jpg,daisy,white,0.1,0.25,0.17
472,daisy/18679421522_3be9879e32.jpg,daisy,white,0.05,0.37,0.43
473,daisy/5626784099_b36dd3fb11_n.jpg,daisy,white,0.1,0.41,0.19
474,daisy/5809489674_5659b3ae5d_n.jpg,daisy,white,0.07,0.49,0.2
475,daisy/4792826628_aa5e5a9804_n.jpg,daisy,white,0.06,0.32,0.15
476,daisy/9529916092_de70623523_n.jpg,daisy,white,0.06,0.32,0.38
477,daisy/12193032636_b50ae7db35_n.jpg,daisy,white,0.08,0.36,0.31
478,daisy/7538403124_f2fc48750a.jpg,daisy,white,0.08,0.12,0.45
479,daisy/21402054779_759366efb0_n.jpg,daisy,white,0.05,0.41,0.18
480,daisy/5435513198_90ce39f1aa_n.jpg,daisy,white,0.08,0.17,0.36
481,daisy/7410356270_9dff4d0e2e_n.jpg,daisy,white,0.07,0.3,0.23
482,daisy/5109508979_68e3530791_m.jpg,daisy,white,0.07,0.43,0.34
483,daisy/7191221492_610035de7c_m.jpg,daisy,white,0.07,0.24,0.32
484,daisy/2713919471_301fcc941f.jpg,daisy,white,0.08,0.47,0.44
485,daisy/4482623536_b9fb5ae41f_n.jpg,daisy,white,0.06,0.45,0.32
486,daisy/5811226952_4650ed70ae_n.jpg,daisy,white,0.07,0.17,0.33
487,daisy/14088053307_1a13a0bf91_n.jpg,daisy,white,0.05,0.14,0.44
488,daisy/8616684075_71923bb771_n.jpg,daisy,white,0.1,0.27,0.26
489,daisy/3848258315_ed2fde4fb4.jpg,daisy,white,0.07,0.12,0.35
490,daisy/2828733818_1c1ed0089d_n.jpg,daisy,white,0.07,0.48,0.29
491,daisy/2627815904_919373e7f5.jpg,daisy,white,0.09,0.42,0.43
492,daisy/2561352120_7961d8263f.jpg,daisy,white,0.06,0.16,0.5
493,daisy/12348343085_d4c396e5b5_m.jpg,daisy,white,0.07,0.18,0.36
494,daisy/2877860110_a842f8b14a_m.jpg,daisy,white,0.08,0.48,0.45
495,daisy/3080880039_4f1bd592e5_n.jpg,daisy,white,0.06,0.2,0.46
496,daisy/3627678863_557552c879_m.jpg,daisy,white,0.08,0.43,0.41
497,daisy/4683997791_56e7d3c03c_n.jpg,daisy,white,0.09,0.48,0.48
498,daisy/9496209717_25a6ebdab6_m.jpg,daisy,white,0.06,0.32,0.46
499,daisy/6299498346_b9774b6500.jpg,daisy,white,0.07,0.25,0.46
500,daisy/4669117051_ce61e91b76.jpg,daisy,white,0.08,0.4,0.16
501,sunflower/15043962658_dcf9dff5e9_n.jpg,sunflower,yellow,0.08,0.24,0.35
502,sunflower/9240005603_6a9b71dcea_n.jpg,sunflower,yellow,0.08,0.4,0.49
503,sunflower/18250039435_7654bc11be_n.jpg,sunflower,yellow,0.07,0.44,0.32
504,sunflower/14925397351_c7f209d804_n.jpg,sunflower,yellow,0.09,0.12,0.2
505,sunflower/9359374034_21fb12d613_n.jpg,sunflower,yellow,0.06,0.19,0.2
506,sunflower/4746668678_0e2693b1b9_n.jpg,sunflower,yellow,0.07,0.49,0.15
507,sunflower/14460075029_5cd715bb72_m.jpg,sunflower,yellow,0.09,0.14,0.14
508,sunflower/8929274876_17efc1774a_n.jpg,sunflower,yellow,0.08,0.24,0.17
509,sunflower/5139977423_d413b23fde_m.jpg,sunflower,yellow,0.08,0.47,0.29
510,sunflower/5830614551_e460a1215c.jpg,sunflower,yellow,0.07,0.47,0.37
511,sunflower/16988605969_570329ff20_n.jpg,sunflower,yellow,0.05,0.24,0.13
512,sunflower/8174941335_56389b53e9_n.jpg,sunflower,yellow,0.09,0.33,0.15
513,sunflower/14814264272_4b39a102f9_n.jpg,sunflower,yellow,0.1,0.14,0.14
514,sunflower/6866250080_ae80df0cd5_m.jpg,sunflower,yellow,0.06,0.14,0.4
515,sunflower/9484354480_07ff2ef0a6.jpg,sunflower,yellow,0.06,0.42,0.31
516,sunflower/22183521655_56221bf2a4_n.jpg,sunflower,yellow,0.09,0.46,0.42
517,sunflower/4933824130_b99839a80d.jpg,sunflower,yellow,0.07,0.12,0.24
518,sunflower/6125761554_4e72819ce4_m.jpg,sunflower,yellow,0.06,0.43,0.28
519,sunflower/13117907313_86c99c6441.jpg,sunflower,yellow,0.07,0.15,0.43
520,sunflower/14348961225_09bd803317_n.jpg,sunflower,yellow,0.05,0.28,0.49
521,sunflower/4872892690_52dc25b0b4.jpg,sunflower,yellow,0.08,0.3,0.45
522,sunflower/8928658373_fdca5ff1b8.jpg,sunflower,yellow,0.07,0.12,0.15
523,sunflower/8705462313_4458d64cd4.jpg,sunflower,yellow,0.08,0.23,0.43
524,sunflower/4933229479_c1708bd503.jpg,sunflower,yellow,0.07,0.45,0.32
525,sunflower/7510240282_87554c7418_n.jpg,sunflower,yellow,0.09,0.13,0.21
526,sunflower/7510262868_cf7d6f6f25_n.jpg,sunflower,yellow,0.06,0.14,0.33
527,sunflower/14121915990_4b76718077_m.jpg,sunflower,yellow,0.06,0.28,0.33
528,sunflower/18972803569_1a0634f398_m.jpg,sunflower,yellow,0.06,0.48,0.38
529,sunflower/5076821914_c21b58fd4c_m.jpg,sunflower,yellow,0.08,0.43,0.22
530,sunflower/14969295739_c132a08663_n.jpg,sunflower,yellow,0.09,0.32,0.19
531,sunflower/6606806621_5267acdd38.jpg,sunflower,yellow,0.09,0.41,0.4
532,sunflower/5979111199_495884b578_n.jpg,sunflower,yellow,0.09,0.34,0.4
533,sunflower/15118397087_bfb7ea70d5_n.jpg,sunflower,yellow,0.09,0.46,0.41
534,sunflower/5998488415_a6bacd9f83.jpg,sunflower,yellow,0.09,0.13,0.24
535,sunflower/23247483352_0defc7a6dc_n.jpg,sunflower,yellow,0.09,0.11,0.43
536,sunflower/8478248531_1a16e232b5.jpg,sunflower,yellow,0.08,0.35,0.32
537,sunflower/5994569021_749d5e2da3_n.jpg,sunflower,yellow,0.1,0.44,0.28
538,sunflower/8021568040_f891223c44_n.jpg,sunflower,yellow,0.05,0.35,0.26
539,sunflower/21796333524_38fc8e0ab5_n.jpg,sunflower,yellow,0.1,0.47,0.17
540,sunflower/9555824387_32b151e9b0_m.jpg,sunflower,yellow,0.06,0.49,0.27
541,sunflower/4933229561_881d4673e7_m.jpg,sunflower,yellow,0.08,0.1,0.47
542,sunflower/21518663809_3d69f5b995_n.jpg,sunflower,yellow,0.09,0.17,0.2
543,sunflower/6606809995_edee55b770_m.jpg,sunflower,yellow,0.07,0.33,0.3
544,sunflower/4745991955_6804568ae0_n.jpg,sunflower,yellow,0.07,0.33,0.37
545,sunflower/6145005439_ef6e07f9c6_n.jpg,sunflower,yellow,0.09,0.1,0.45
546,sunflower/6122711533_2c219f0392_n.jpg,sunflower,yellow,0.1,0.13,0.12
547,sunflower/21374127408_5ffbe87bb2.jpg,sunflower,yellow,0.06,0.35,0.12
548,sunflower/14925397651_97dcddc383_n.jpg,sunflower,yellow,0.09,0.22,0.35
549,sunflower/15218871222_c104032ca1.jpg,sunflower,yellow,0.05,0.35,0.42
550,sunflower/12471443383_b71e7a7480_m.jpg,sunflower,yellow,0.06,0.17,0.5
551,sunflower/5952223760_85972671d6_n.jpg,sunflower,yellow,0.05,0.4,0.42
552,sunflower/4746648726_e37a2de16d_n.jpg,sunflower,yellow,0.09,0.34,0.12
553,sunflower/9558632814_e78a780f4f.jpg,sunflower,yellow,0.07,0.41,0.37
554,sunflower/15054752730_fcf54d475e_m.jpg,sunflower,yellow,0.08,0.11,0.43
555,sunflower/5139977579_ea2dd6a322_m.jpg,sunflower,yellow,0.09,0.49,0.1
556,sunflower/4804434999_bf2187e96a_n.jpg,sunflower,yellow,0.09,0.15,0.45
557,sunflower/19697910486_0086d893a2.jpg,sunflower,yellow,0.09,0.26,0.12
558,sunflower/10386702973_e74a34c806_n.jpg,sunflower,yellow,0.06,0.4,0.16
559,sunflower/15026703621_e15e9d55f0_n.jpg,sunflower,yellow,0.1,0.4,0.42
560,sunflower/19349582128_68a662075e_n.jpg,sunflower,yellow,0.09,0.17,0.22
561,sunflower/5967284308_85714d8cf7_m.jpg,sunflower,yellow,0.09,0.2,0.43
562,sunflower/5037790727_57c527494f.jpg,sunflower,yellow,0.1,0.21,0.13
563,sunflower/8480886751_71d88bfdc0_n.jpg,sunflower,yellow,0.05,0.38,0.27
564,sunflower/14646279002_9cdf97be97_n.jpg,sunflower,yellow,0.08,0.29,0.46
565,sunflower/14646283472_50a3ae1395.jpg,sunflower,yellow,0.1,0.35,0.12
566,sunflower/9448615838_04078d09bf_n.jpg,sunflower,yellow,0.07,0.24,0.1
567,sunflower/4932735566_2327bf319a.jpg,sunflower,yellow,0.08,0.35,0.39
568,sunflower/19756232959_17cde3b9f0_m.jpg,sunflower,yellow,0.06,0.32,0.32
569,sunflower/9599534035_ae4df582b6.jpg,sunflower,yellow,0.06,0.14,0.38
570,sunflower/6133988570_9dc778e622_m.jpg,sunflower,yellow,0.05,0.19,0.42
571,sunflower/15081164641_45a7b92b3a_m.jpg,sunflower,yellow,0.1,0.34,0.45
572,sunflower/9111896677_ff0b6fa6f6_n.jpg,sunflower,yellow,0.09,0.22,0.48
573,sunflower/22416421196_caf131c9fa_m.jpg,sunflower,yellow,0.06,0.47,0.33
574,sunflower/5556633113_0a04f5ed8a_n.jpg,sunflower,yellow,0.06,0.27,0.18
575,sunflower/9384867134_83af458a19_n.jpg,sunflower,yellow,0.06,0.45,0.3
576,sunflower/7654774598_6b715a8d3e.jpg,sunflower,yellow,0.09,0.47,0.46
577,sunflower/5927432662_3ffd2461c2_n.jpg,sunflower,yellow,0.07,0.38,0.2
578,sunflower/7857605684_fc86440c23.jpg,sunflower,yellow,0.1,0.48,0.18
579,sunflower/20905163782_312e2c3bda_n.jpg,sunflower,yellow,0.07,0.35,0.44
580,sunflower/9483429732_5ae73eb672_n.jpg,sunflower,yellow,0.1,0.42,0.21
581,sunflower/5979668702_fdaec9e164_n.jpg,sunflower,yellow,0.06,0.48,0.23
582,sunflower/15472217046_2699b25584.jpg,sunflower,yellow,0.09,0.2,0.12
583,sunflower/20183028616_beb937e75c_m.jpg,sunflower,yellow,0.09,0.25,0.49
584,sunflower/9558630626_52a1b7d702_m.jpg,sunflower,yellow,0.08,0.28,0.38
585,sunflower/9432335346_e298e47713_n.jpg,sunflower,yellow,0.06,0.13,0.38
586,sunflower/7791014076_07a897cb85_n.jpg,sunflower,yellow,0.06,0.43,0.11
587,sunflower/14889779907_3d401bbac7_m.jpg,sunflower,yellow,0.06,0.23,0.19
588,sunflower/4933229095_f7e4218b28.jpg,sunflower,yellow,0.09,0.31,0.15
589,sunflower/4816636411_0135bfe2c9_n.jpg,sunflower,yellow,0.06,0.21,0.19
590,sunflower/9410186154_465642ed35.jpg,sunflower,yellow,0.09,0.43,0.37
591,sunflower/8071460469_a7c2c34b97_n.jpg,sunflower,yellow,0.07,0.44,0.21
592,sunflower/8928614683_6c168edcfc.jpg,sunflower,yellow,0.09,0.35,0.43
593,sunflower/20406385204_469f6749e2_n.jpg,sunflower,yellow,0.06,0.32,0.3
594,sunflower/9431890901_cd11bda584_n.jpg,sunflower,yellow,0.06,0.28,0.46
595,sunflower/5957007921_62333981d2_n.jpg,sunflower,yellow,0.08,0.36,0.43
596,sunflower/15054866658_c1a6223403_m.jpg,sunflower,yellow,0.1,0.31,0.13
597,sunflower/4933228903_9ae82d0b9d.jpg,sunflower,yellow,0.06,0.23,0.47
598,sunflower/15380755137_a2e67839ab_m.jpg,sunflower,yellow,0.07,0.32,0.33
599,sunflower/4814106562_7c3564d2d9_n.jpg,sunflower,yellow,0.09,0.39,0.33
600,sunflower/4846786944_2832c5c8b8.jpg,sunflower,yellow,0.07,0.28,0.34
601,sunflower/14741812319_e1d32ffb84_n.jpg,sunflower,yellow,0.06,0.29,0.28
602,sunflower/14741813110_94964c39e2_n.jpg,sunflower,yellow,0.06,0.31,0.37
603,sunflower/7935826214_9b57628203_m.jpg,sunflower,yellow,0.07,0.15,0.1
604,sunflower/4895721788_f10208ab77_n.jpg,sunflower,yellow,0.08,0.27,0.3
605,sunflower/6204049536_1ac4f09232_n.jpg,sunflower,yellow,0.06,0.35,0.27
606,sunflower/15243175532_ac28c48e14_m.jpg,sunflower,yellow,0.1,0.14,0.1
607,sunflower/15191613243_82ee8e0fe8.jpg,sunflower,yellow,0.09,0.28,0.26
608,sunflower/20022771089_3cc7e5086d_m.jpg,sunflower,yellow,0.08,0.17,0.48
609,sunflower/4927658421_7eed83bc95_m.jpg,sunflower,yellow,0.07,0.12,0.44
610,sunflower/14741866338_bdc8bfc8d5_n.jpg,sunflower,yellow,0.07,0.25,0.32
611,sunflower/21349789961_18ba1af5b7_n.jpg,sunflower,yellow,0.09,0.38,0.11
612,sunflower/4818994715_9d90527d18_n.jpg,sunflower,yellow,0.06,0.13,0.26
613,sunflower/6606741847_f0198d83ff.jpg,sunflower,yellow,0.08,0.23,0.35
614,sunflower/22992257000_76dbc599e7_m.jpg,sunflower,yellow,0.07,0.36,0.4
615,sunflower/20481273479_d459834a3e_n.jpg,sunflower,yellow,0.07,0.43,0.25
616,sunflower/15745084272_36402f5ee6_n.jpg,sunflower,yellow,0.09,0.33,0.47
617,sunflower/5492906452_80943bfd04.jpg,sunflower,yellow,0.06,0.26,0.46
618,sunflower/5970301989_fe3a68aac8_m.jpg,sunflower,yellow,0.09,0.38,0.48
619,sunflower/14144522269_bc20029375_m.jpg,sunflower,yellow,0.1,0.23,0.4
620,sunflower/14397276020_49f9423614.jpg,sunflower,yellow,0.06,0.17,0.22
621,sunflower/7176723954_e41618edc1_n.jpg,sunflower,yellow,0.07,0.2,0.31
622,sunflower/6104713425_8a3277e34a.jpg,sunflower,yellow,0.09,0.34,0.11
623,sunflower/20704967595_a9c9b8d431.jpg,sunflower,yellow,0.07,0.43,0.27
624,sunflower/15030133005_9728102622_z.jpg,sunflower,yellow,0.09,0.48,0.41
625,sunflower/9904127656_f76a5a4811_m.jpg,sunflower,yellow,0.06,0.13,0.21
626,sunflower/4933823922_911ac40b0d.jpg,sunflower,yellow,0.07,0.29,0.33
627,sunflower/14858674096_ed0fc1a130.jpg,sunflower,yellow,0.05,0.14,0.47
628,sunflower/7176729812_7c053921fb_m.jpg,sunflower,yellow,0.09,0.31,0.46
629,sunflower/5330608174_b49f7a4c48_m.jpg,sunflower,yellow,0.06,0.46,0.27
630,sunflower/6606813305_c992231d29_m.jpg,sunflower,yellow,0.07,0.31,0.45
631,sunflower/22203670478_9ec5c2700b_n.jpg,sunflower,yellow,0.08,0.29,0.13
632,sunflower/4932736308_827012cff2.jpg,sunflower,yellow,0.1,0.32,0.16
633,sunflower/9461693602_710f20904f.jpg,sunflower,yellow,0.08,0.29,0.26
634,sunflower/19453165201_2aa747e0bf.jpg,sunflower,yellow,0.06,0.14,0.43
635,sunflower/20258015499_93b9951800_m.jpg,sunflower,yellow,0.09,0.31,0.48
636,sunflower/7603036176_9e8967cd21.jpg,sunflower,yellow,0.09,0.32,0.26
637,sunflower/4869189730_f47c124cda_n.jpg,sunflower,yellow,0.1,0.26,0.45
638,sunflower/8174970894_7f9a26be7e.jpg,sunflower,yellow,0.09,0.45,0.49
639,sunflower/6141199476_9b6d383fd9.jpg,sunflower,yellow,0.08,0.12,0.31
640,sunflower/9491955955_d0b2c83834.jpg,sunflower,yellow,0.06,0.29,0.47
641,sunflower/7820398908_4316bbba45.jpg,sunflower,yellow,0.08,0.32,0.16
642,sunflower/9610374042_bb16cded3d.jpg,sunflower,yellow,0.08,0.3,0.5
643,sunflower/7012366081_019c8a17a4_m.jpg,sunflower,yellow,0.07,0.36,0.15
644,sunflower/16656015339_2ccb7cd18d.jpg,sunflower,yellow,0.05,0.41,0.16
645,sunflower/4872284527_ff52128b97.jpg,sunflower,yellow,0.05,0.34,0.14
646,sunflower/19595718862_c68896370c_m.jpg,sunflower,yellow,0.1,0.34,0.19
